time	V(out)
1.177867525905829e-07	-9.735553e-01
1.207164400905829e-07	-9.655604e-01
1.236461275905829e-07	-9.569505e-01
1.265758150905829e-07	-9.477099e-01
1.295055025905829e-07	-9.378240e-01
1.324351900905829e-07	-9.272798e-01
1.353648775905828e-07	-9.160657e-01
1.412242525905828e-07	-8.915876e-01
1.470836275905828e-07	-8.643243e-01
1.529430025905828e-07	-8.342324e-01
1.558726900905828e-07	-8.181185e-01
1.588023775905828e-07	-8.012912e-01
1.617320650905828e-07	-7.837513e-01
1.646617525905828e-07	-7.655010e-01
1.675914400905828e-07	-7.465435e-01
1.705211275905827e-07	-7.268835e-01
1.734508150905827e-07	-7.065269e-01
1.763805025905827e-07	-6.854804e-01
1.793101900905827e-07	-6.637523e-01
1.822398775905827e-07	-6.413519e-01
1.851695650905827e-07	-6.182895e-01
1.880992525905827e-07	-5.945764e-01
1.939586275905827e-07	-5.452482e-01
1.998180025905827e-07	-4.934769e-01
2.027476900905827e-07	-4.667131e-01
2.056773775905826e-07	-4.393857e-01
2.086070650905826e-07	-4.115119e-01
2.115367525905826e-07	-3.831097e-01
2.144664400905826e-07	-3.541977e-01
2.173961275905826e-07	-3.247948e-01
2.203258150905826e-07	-2.949208e-01
2.232555025905826e-07	-2.645958e-01
2.261851900905826e-07	-2.338403e-01
2.320445650905826e-07	-1.711219e-01
2.379039400905826e-07	-1.069369e-01
2.408336275905825e-07	-7.434913e-02
2.437633150905826e-07	-4.146066e-02
2.466930025905826e-07	-8.293851e-03
2.496226900905826e-07	2.512886e-02
2.525523775905826e-07	5.878502e-02
2.584117525905827e-07	1.267077e-01
2.672008150905827e-07	2.297819e-01
2.759898775905828e-07	3.337534e-01
2.847789400905828e-07	4.380391e-01
2.906383150905829e-07	5.074595e-01
2.935680025905829e-07	5.420782e-01
2.964976900905829e-07	5.766101e-01
2.994273775905829e-07	6.110361e-01
3.023570650905829e-07	6.453376e-01
3.052867525905829e-07	6.794968e-01
3.082164400905830e-07	7.134957e-01
3.111461275905830e-07	7.473174e-01
3.140758150905830e-07	7.809451e-01
3.199351900905830e-07	8.475545e-01
3.287242525905831e-07	9.456263e-01
3.375133150905831e-07	1.041152e+00
3.492320650905832e-07	1.163987e+00
3.609508150905833e-07	1.281032e+00
3.726695650905834e-07	1.391757e+00
3.873180025905835e-07	1.520692e+00
4.048961275905836e-07	1.660925e+00
4.195445650905837e-07	1.765523e+00
4.341930025905838e-07	1.859079e+00
4.488414400905838e-07	1.941908e+00
4.634898775905839e-07	2.014488e+00
4.781383150905840e-07	2.077413e+00
4.898570650905839e-07	2.121244e+00
5.015758150905837e-07	2.159675e+00
5.103648775905836e-07	2.185167e+00
5.162242525905836e-07	2.200657e+00
5.220836275905835e-07	2.214993e+00
5.250133150905835e-07	2.221740e+00
5.279430025905834e-07	2.228213e+00
5.308726900905834e-07	2.234417e+00
5.367320650905833e-07	2.246036e+00
5.455211275905832e-07	2.261557e+00
5.572398775905831e-07	2.278854e+00
5.689586275905830e-07	2.292467e+00
5.806773775905828e-07	2.302567e+00
5.923961275905827e-07	2.309275e+00
6.011851900905826e-07	2.312124e+00
6.070445650905825e-07	2.312991e+00
6.099742525905825e-07	2.313114e+00
6.158336275905824e-07	2.312740e+00
6.187633150905824e-07	2.312241e+00
6.216930025905823e-07	2.311532e+00
6.246226900905823e-07	2.310613e+00
6.275523775905823e-07	2.309482e+00
6.304820650905822e-07	2.308137e+00
6.363414400905822e-07	2.304800e+00
6.422008150905821e-07	2.300585e+00
6.480601900905820e-07	2.295475e+00
6.568492525905819e-07	2.286084e+00
6.656383150905818e-07	2.274549e+00
6.744273775905817e-07	2.260781e+00
6.832164400905816e-07	2.244678e+00
6.920055025905815e-07	2.226135e+00
7.007945650905814e-07	2.205037e+00
7.095836275905813e-07	2.181268e+00
7.183726900905812e-07	2.154707e+00
7.242320650905811e-07	2.135389e+00
7.271617525905811e-07	2.125234e+00
7.330211275905810e-07	2.103907e+00
7.418101900905809e-07	2.069312e+00
7.505992525905808e-07	2.031488e+00
7.593883150905807e-07	1.990325e+00
7.652476900905806e-07	1.960975e+00
7.681773775905806e-07	1.945717e+00
7.711070650905806e-07	1.930065e+00
7.740367525905805e-07	1.914017e+00
7.769664400905805e-07	1.897568e+00
7.828258150905804e-07	1.863457e+00
7.886851900905804e-07	1.827710e+00
7.974742525905802e-07	1.770973e+00
8.062633150905801e-07	1.710443e+00
8.150523775905800e-07	1.646071e+00
8.209117525905800e-07	1.601003e+00
8.267711275905799e-07	1.554204e+00
8.326305025905798e-07	1.505670e+00
8.384898775905798e-07	1.455399e+00
8.414195650905797e-07	1.429613e+00
8.443492525905797e-07	1.403394e+00
8.472789400905797e-07	1.376743e+00
8.502086275905796e-07	1.349660e+00
8.531383150905796e-07	1.322147e+00
8.560680025905796e-07	1.294204e+00
8.589976900905795e-07	1.265835e+00
8.619273775905795e-07	1.237039e+00
8.648570650905795e-07	1.207820e+00
8.707164400905794e-07	1.148119e+00
8.765758150905793e-07	1.086752e+00
8.853648775905792e-07	9.916254e-01
8.912242525905791e-07	9.261973e-01
8.941539400905791e-07	8.928913e-01
8.970836275905791e-07	8.591961e-01
9.000133150905790e-07	8.251161e-01
9.029430025905790e-07	7.906557e-01
9.058726900905790e-07	7.558199e-01
9.088023775905789e-07	7.206133e-01
9.117320650905789e-07	6.850412e-01
9.146617525905789e-07	6.491088e-01
9.205211275905788e-07	5.761850e-01
9.293101900905787e-07	4.642397e-01
9.410289400905785e-07	3.104635e-01
9.498180025905784e-07	1.919807e-01
9.556773775905785e-07	1.115999e-01
9.586070650905784e-07	7.101449e-02
9.615367525905784e-07	3.017622e-02
9.644664400905784e-07	-1.090697e-02
9.673961275905783e-07	-5.222698e-02
9.732555025905783e-07	-1.355445e-01
9.791148775905782e-07	-2.197091e-01
9.879039400905781e-07	-3.473933e-01
9.937633150905780e-07	-4.333709e-01
9.996226900905780e-07	-5.199478e-01
1.008411752590578e-06	-6.507751e-01
1.011341440090578e-06	-6.946032e-01
1.020130502590578e-06	-8.266112e-01
1.028919565090578e-06	-9.592026e-01
1.040638315090577e-06	-1.136446e+00
1.052357065090577e-06	-1.313635e+00
1.064075815090577e-06	-1.490145e+00
1.075794565090577e-06	-1.665354e+00
1.090443002590577e-06	-1.881605e+00
1.105091440090577e-06	-2.093702e+00
1.119739877590577e-06	-2.300522e+00
1.131458627590576e-06	-2.461462e+00
1.140247690090576e-06	-2.579192e+00
1.151966440090576e-06	-2.731806e+00
1.166614877590576e-06	-2.914926e+00
1.181263315090576e-06	-3.088783e+00
1.195911752590576e-06	-3.252645e+00
1.207630502590576e-06	-3.376104e+00
1.219349252590575e-06	-3.492473e+00
1.231068002590575e-06	-3.601509e+00
1.242786752590575e-06	-3.703012e+00
1.251575815090575e-06	-3.774097e+00
1.260364877590575e-06	-3.840802e+00
1.266224252590575e-06	-3.882818e+00
1.272083627590575e-06	-3.922859e+00
1.277943002590575e-06	-3.960921e+00
1.289661752590575e-06	-4.031088e+00
1.307239877590574e-06	-4.121463e+00
1.324818002590574e-06	-4.194120e+00
1.336536752590574e-06	-4.232862e+00
1.348255502590574e-06	-4.263991e+00
1.359974252590574e-06	-4.287669e+00
1.374622690090574e-06	-4.307071e+00
1.389271127590573e-06	-4.315535e+00
1.403919565090573e-06	-4.313529e+00
1.418568002590573e-06	-4.301565e+00
1.433216440090573e-06	-4.280194e+00
1.447864877590573e-06	-4.249999e+00
1.462513315090572e-06	-4.211587e+00
1.477161752590572e-06	-4.165582e+00
1.488880502590572e-06	-4.123740e+00
1.500599252590572e-06	-4.077773e+00
1.512318002590572e-06	-4.028011e+00
1.521107065090572e-06	-3.988397e+00
1.529896127590572e-06	-3.946969e+00
1.538685190090572e-06	-3.903863e+00
1.547474252590571e-06	-3.859214e+00
1.553333627590571e-06	-3.828655e+00
1.559193002590571e-06	-3.797507e+00
1.565052377590571e-06	-3.765809e+00
1.570911752590571e-06	-3.733597e+00
1.576771127590571e-06	-3.700909e+00
1.579700815090571e-06	-3.684398e+00
1.582630502590571e-06	-3.667781e+00
1.585560190090571e-06	-3.651063e+00
1.588489877590571e-06	-3.634249e+00
1.591419565090571e-06	-3.617342e+00
1.597278940090571e-06	-3.583269e+00
1.603138315090571e-06	-3.548878e+00
1.608997690090571e-06	-3.514202e+00
1.614857065090571e-06	-3.479275e+00
1.620716440090571e-06	-3.444128e+00
1.626575815090571e-06	-3.408792e+00
1.632435190090570e-06	-3.373297e+00
1.638294565090570e-06	-3.337673e+00
1.647083627590570e-06	-3.284059e+00
1.655872690090570e-06	-3.230311e+00
1.661732065090570e-06	-3.194451e+00
1.670521127590570e-06	-3.140680e+00
1.679310190090570e-06	-3.087006e+00
1.688099252590570e-06	-3.033507e+00
1.693958627590570e-06	-2.997974e+00
1.699818002590570e-06	-2.962573e+00
1.705677377590570e-06	-2.927323e+00
1.711536752590570e-06	-2.892244e+00
1.720325815090569e-06	-2.839985e+00
1.729114877590569e-06	-2.788209e+00
1.740833627590569e-06	-2.720021e+00
1.752552377590569e-06	-2.652906e+00
1.767200815090569e-06	-2.570685e+00
1.787708627590569e-06	-2.459011e+00
1.817005502590568e-06	-2.307141e+00
1.858021127590568e-06	-2.111046e+00
1.896107065090567e-06	-1.947128e+00
1.928333627590567e-06	-1.822242e+00
1.954700815090567e-06	-1.729318e+00
1.981068002590566e-06	-1.644458e+00
2.004505502590566e-06	-1.575535e+00
2.027943002590566e-06	-1.512458e+00
2.051380502590566e-06	-1.454935e+00
2.077747690090565e-06	-1.396480e+00
2.104114877590565e-06	-1.344218e+00
2.130482065090565e-06	-1.297701e+00
2.153919565090564e-06	-1.260817e+00
2.177357065090564e-06	-1.227819e+00
2.197864877590564e-06	-1.201904e+00
2.218372690090564e-06	-1.178551e+00
2.238880502590563e-06	-1.157580e+00
2.259388315090563e-06	-1.138817e+00
2.276966440090563e-06	-1.124366e+00
2.294544565090563e-06	-1.111317e+00
2.312122690090562e-06	-1.099573e+00
2.326771127590562e-06	-1.090718e+00
2.341419565090562e-06	-1.082656e+00
2.356068002590562e-06	-1.075338e+00
2.367786752590562e-06	-1.069988e+00
2.379505502590562e-06	-1.065061e+00
2.391224252590561e-06	-1.060535e+00
2.402943002590561e-06	-1.056389e+00
2.411732065090561e-06	-1.053515e+00
2.420521127590561e-06	-1.050835e+00
2.429310190090561e-06	-1.048339e+00
2.438099252590561e-06	-1.046019e+00
2.443958627590561e-06	-1.044567e+00
2.449818002590561e-06	-1.043188e+00
2.455677377590561e-06	-1.041879e+00
2.458607065090561e-06	-1.041250e+00
2.461536752590561e-06	-1.040638e+00
2.464466440090561e-06	-1.040043e+00
2.467396127590561e-06	-1.039463e+00
2.470325815090561e-06	-1.038900e+00
2.473255502590561e-06	-1.038353e+00
2.476185190090560e-06	-1.037821e+00
2.479114877590560e-06	-1.037304e+00
2.482044565090560e-06	-1.036802e+00
2.484974252590560e-06	-1.036315e+00
2.487903940090560e-06	-1.035842e+00
2.490833627590560e-06	-1.035383e+00
2.493763315090560e-06	-1.034939e+00
2.499622690090560e-06	-1.034091e+00
2.505482065090560e-06	-1.033295e+00
2.511341440090560e-06	-1.032551e+00
2.520130502590560e-06	-1.031527e+00
2.528919565090560e-06	-1.030607e+00
2.537708627590560e-06	-1.029787e+00
2.549427377590560e-06	-1.028838e+00
2.561146127590559e-06	-1.028042e+00
2.572864877590559e-06	-1.027387e+00
2.587513315090559e-06	-1.026749e+00
2.602161752590559e-06	-1.026293e+00
2.619739877590559e-06	-1.025955e+00
2.637318002590559e-06	-1.025817e+00
2.657825815090558e-06	-1.025868e+00
2.681263315090558e-06	-1.026156e+00
2.707630502590558e-06	-1.026703e+00
2.739857065090557e-06	-1.027599e+00
2.783802377590557e-06	-1.029049e+00
2.854114877590556e-06	-1.031488e+00
2.857044565090556e-06	-1.031586e+00
2.889271127590556e-06	-1.032628e+00
2.915638315090555e-06	-1.033417e+00
2.939075815090555e-06	-1.034063e+00
2.959583627590555e-06	-1.034583e+00
2.977161752590555e-06	-1.034994e+00
2.991810190090554e-06	-1.035313e+00
2.997669565090554e-06	-1.035434e+00
3.000000000000000e-06	-1.035482e+00
Step Information: C6_value=630f  (Step: 63/200)
0.000000000000000e+00	-1.038822e+00
2.929687403590252e-14	-1.038823e+00
5.859374807180504e-14	-1.038823e+00
1.171874961436101e-13	-1.038823e+00
2.343749922872201e-13	-1.038822e+00
4.687499845744403e-13	-1.038822e+00
9.374999691488806e-13	-1.038822e+00
1.874999938297761e-12	-1.038822e+00
3.749999876595522e-12	-1.038822e+00
7.499999753191045e-12	-1.038822e+00
1.499999950638209e-11	-1.038822e+00
2.721779163262550e-11	-1.038822e+00
3.837734970495205e-11	-1.038822e+00
5.261307448268681e-11	-1.038822e+00
7.085116216468117e-11	-1.038822e+00
9.822525259472283e-11	-1.038822e+00
1.358775565102786e-10	-1.038822e+00
1.932104072743603e-10	-1.038822e+00
2.826961730606864e-10	-1.038822e+00
4.453622222493050e-10	-1.038822e+00
6.956708295025599e-10	-1.038822e+00
1.000000000000000e-09	-1.038822e+00
1.030432917049744e-09	-1.038822e+00
1.091298751149232e-09	-1.038822e+00
1.213030419348208e-09	-1.038822e+00
1.332966368094771e-09	-1.038822e+00
1.488237481524839e-09	-1.038822e+00
1.798779708384973e-09	-1.038822e+00
2.419864162105242e-09	-1.038822e+00
3.348161782602085e-09	-1.038822e+00
4.861792618846526e-09	-1.038822e+00
5.450318488302645e-09	-1.038822e+00
6.336523884780391e-09	-1.038822e+00
7.124193867415834e-09	-1.038822e+00
7.859292189353692e-09	-1.038822e+00
8.577516443898507e-09	-1.038822e+00
9.279896944368016e-09	-1.038822e+00
9.955074126374827e-09	-1.038822e+00
1.068034246532096e-08	-1.038822e+00
1.146024592429731e-08	-1.038822e+00
1.256559083550796e-08	-1.038822e+00
1.411389112425892e-08	-1.038822e+00
1.651230808146619e-08	-1.038823e+00
1.768681579853668e-08	-1.038823e+00
1.859016958556289e-08	-1.038823e+00
1.938053343266374e-08	-1.038823e+00
2.013141639373996e-08	-1.038823e+00
2.087043604492843e-08	-1.038823e+00
2.159092335288495e-08	-1.038823e+00
2.228327899965877e-08	-1.038823e+00
2.294462310890375e-08	-1.038823e+00
2.370931608783431e-08	-1.038823e+00
2.456809996714356e-08	-1.038823e+00
2.562035134614426e-08	-1.038823e+00
2.680434876496807e-08	-1.038823e+00
2.819149929739548e-08	-1.038822e+00
2.973917847161369e-08	-1.038822e+00
3.151556978194661e-08	-1.038821e+00
3.350050560128564e-08	-1.038819e+00
3.576325007480709e-08	-1.038814e+00
3.830741633863999e-08	-1.038802e+00
4.121102955685019e-08	-1.038777e+00
4.414071705685019e-08	-1.038732e+00
4.707040455685019e-08	-1.038658e+00
5.000009205685019e-08	-1.038542e+00
5.292977955685018e-08	-1.038370e+00
5.585946705685018e-08	-1.038124e+00
5.878915455685018e-08	-1.037786e+00
6.171884205685019e-08	-1.037334e+00
6.464852955685019e-08	-1.036747e+00
6.757821705685020e-08	-1.036001e+00
7.050790455685020e-08	-1.035071e+00
7.343759205685021e-08	-1.033931e+00
7.636727955685021e-08	-1.032556e+00
7.929696705685022e-08	-1.030918e+00
8.222665455685022e-08	-1.028990e+00
8.515634205685023e-08	-1.026744e+00
8.808602955685023e-08	-1.024154e+00
9.101571705685024e-08	-1.021192e+00
9.394540455685024e-08	-1.017832e+00
9.687509205685025e-08	-1.014047e+00
9.980477955685025e-08	-1.009811e+00
1.027344670568503e-07	-1.005100e+00
1.056641545568503e-07	-9.998884e-01
1.085938420568503e-07	-9.941543e-01
1.115235295568503e-07	-9.878750e-01
1.144532170568503e-07	-9.810295e-01
1.173829045568503e-07	-9.735975e-01
1.203125920568503e-07	-9.655604e-01
1.232422795568503e-07	-9.569008e-01
1.261719670568503e-07	-9.476023e-01
1.291016545568503e-07	-9.376503e-01
1.320313420568503e-07	-9.270311e-01
1.349610295568502e-07	-9.157327e-01
1.408204045568502e-07	-8.910570e-01
1.466797795568502e-07	-8.635551e-01
1.525391545568502e-07	-8.331813e-01
1.554688420568502e-07	-8.169096e-01
1.583985295568502e-07	-7.999129e-01
1.613282170568502e-07	-7.821921e-01
1.642579045568502e-07	-7.637490e-01
1.671875920568502e-07	-7.445867e-01
1.701172795568501e-07	-7.247099e-01
1.730469670568501e-07	-7.041242e-01
1.759766545568501e-07	-6.828365e-01
1.789063420568501e-07	-6.608551e-01
1.818360295568501e-07	-6.381890e-01
1.847657170568501e-07	-6.148486e-01
1.876954045568501e-07	-5.908453e-01
1.906250920568501e-07	-5.661916e-01
1.935547795568501e-07	-5.409007e-01
1.964844670568501e-07	-5.149869e-01
1.994141545568501e-07	-4.884652e-01
2.023438420568501e-07	-4.613517e-01
2.052735295568500e-07	-4.336631e-01
2.082032170568500e-07	-4.054168e-01
2.111329045568500e-07	-3.766309e-01
2.140625920568500e-07	-3.473242e-01
2.169922795568500e-07	-3.175161e-01
2.199219670568500e-07	-2.872263e-01
2.228516545568500e-07	-2.564753e-01
2.257813420568500e-07	-2.252840e-01
2.287110295568500e-07	-1.936734e-01
2.345704045568500e-07	-1.292813e-01
2.404297795568500e-07	-6.347489e-02
2.433594670568500e-07	-3.009736e-02
2.462891545568500e-07	3.566214e-03
2.492188420568500e-07	3.749306e-02
2.550782170568501e-07	1.060452e-01
2.609375920568501e-07	1.753765e-01
2.697266545568502e-07	2.804373e-01
2.785157170568502e-07	3.862384e-01
2.843750920568503e-07	4.568932e-01
2.902344670568503e-07	5.274479e-01
2.931641545568503e-07	5.626366e-01
2.960938420568503e-07	5.977398e-01
2.990235295568503e-07	6.327381e-01
3.019532170568504e-07	6.676127e-01
3.048829045568504e-07	7.023451e-01
3.078125920568504e-07	7.369173e-01
3.107422795568504e-07	7.713118e-01
3.166016545568505e-07	8.395002e-01
3.224610295568505e-07	9.067804e-01
3.312500920568505e-07	1.005734e+00
3.400391545568506e-07	1.101999e+00
3.517579045568507e-07	1.225609e+00
3.634766545568507e-07	1.343209e+00
3.781250920568508e-07	1.480995e+00
3.927735295568509e-07	1.607917e+00
4.103516545568510e-07	1.745373e+00
4.220704045568511e-07	1.827949e+00
4.367188420568512e-07	1.921120e+00
4.513672795568513e-07	2.003464e+00
4.660157170568514e-07	2.075491e+00
4.806641545568514e-07	2.137816e+00
4.923829045568513e-07	2.181150e+00
5.041016545568511e-07	2.219073e+00
5.128907170568510e-07	2.244180e+00
5.216797795568509e-07	2.266593e+00
5.275391545568509e-07	2.280107e+00
5.304688420568508e-07	2.286449e+00
5.333985295568508e-07	2.292523e+00
5.392579045568507e-07	2.303880e+00
5.480469670568506e-07	2.319003e+00
5.568360295568505e-07	2.331926e+00
5.685547795568504e-07	2.345888e+00
5.802735295568502e-07	2.356276e+00
5.919922795568501e-07	2.363213e+00
6.007813420568500e-07	2.366196e+00
6.066407170568499e-07	2.367137e+00
6.095704045568499e-07	2.367292e+00
6.125000920568499e-07	2.367237e+00
6.154297795568498e-07	2.366972e+00
6.212891545568498e-07	2.365804e+00
6.271485295568497e-07	2.363782e+00
6.359375920568496e-07	2.359117e+00
6.447266545568495e-07	2.352449e+00
6.535157170568494e-07	2.343713e+00
6.623047795568493e-07	2.332832e+00
6.710938420568492e-07	2.319716e+00
6.798829045568491e-07	2.304269e+00
6.886719670568490e-07	2.286384e+00
7.003907170568488e-07	2.258548e+00
7.091797795568487e-07	2.234526e+00
7.179688420568486e-07	2.207674e+00
7.238282170568485e-07	2.188138e+00
7.267579045568485e-07	2.177867e+00
7.326172795568484e-07	2.156295e+00
7.384766545568484e-07	2.133319e+00
7.472657170568483e-07	2.096147e+00
7.560547795568482e-07	2.055624e+00
7.619141545568481e-07	2.026693e+00
7.677735295568480e-07	1.996194e+00
7.707032170568480e-07	1.980346e+00
7.736329045568480e-07	1.964096e+00
7.765625920568479e-07	1.947440e+00
7.824219670568479e-07	1.912896e+00
7.882813420568478e-07	1.876690e+00
7.970704045568477e-07	1.819218e+00
8.058594670568476e-07	1.757895e+00
8.146485295568475e-07	1.692669e+00
8.234375920568474e-07	1.623504e+00
8.322266545568473e-07	1.550376e+00
8.380860295568472e-07	1.499419e+00
8.439454045568471e-07	1.446699e+00
8.498047795568471e-07	1.392221e+00
8.556641545568470e-07	1.335994e+00
8.585938420568469e-07	1.307227e+00
8.615235295568469e-07	1.278028e+00
8.644532170568469e-07	1.248398e+00
8.673829045568468e-07	1.218338e+00
8.703125920568468e-07	1.187853e+00
8.732422795568468e-07	1.156943e+00
8.761719670568467e-07	1.125613e+00
8.820313420568467e-07	1.061700e+00
8.878907170568466e-07	9.961416e-01
8.937500920568465e-07	9.289659e-01
8.966797795568465e-07	8.947818e-01
8.996094670568465e-07	8.602060e-01
9.025391545568464e-07	8.252431e-01
9.054688420568464e-07	7.898978e-01
9.083985295568464e-07	7.541751e-01
9.113282170568463e-07	7.180801e-01
9.142579045568463e-07	6.816182e-01
9.171875920568463e-07	6.447949e-01
9.230469670568462e-07	5.700871e-01
9.318360295568461e-07	4.554637e-01
9.406250920568460e-07	3.379210e-01
9.464844670568459e-07	2.580290e-01
9.523438420568458e-07	1.769806e-01
9.552735295568458e-07	1.360418e-01
9.582032170568458e-07	9.483679e-02
9.611329045568457e-07	5.337368e-02
9.640625920568457e-07	1.166049e-02
9.669922795568457e-07	-3.029454e-02
9.728516545568456e-07	-1.148967e-01
9.816407170568455e-07	-2.434015e-01
9.904297795568454e-07	-3.736168e-01
9.933594670568454e-07	-4.173598e-01
9.962891545568453e-07	-4.612564e-01
1.005078217056845e-06	-5.937742e-01
1.010937592056845e-06	-6.827143e-01
1.016796967056845e-06	-7.720407e-01
1.028515717056845e-06	-9.515399e-01
1.040234467056845e-06	-1.131642e+00
1.051953217056845e-06	-1.311712e+00
1.063671967056845e-06	-1.491114e+00
1.078320404556844e-06	-1.713465e+00
1.092968842056844e-06	-1.932573e+00
1.107617279556844e-06	-2.147259e+00
1.122265717056844e-06	-2.356394e+00
1.133984467056844e-06	-2.518981e+00
1.142773529556844e-06	-2.637826e+00
1.154492279556843e-06	-2.791766e+00
1.169140717056843e-06	-2.976285e+00
1.183789154556843e-06	-3.151255e+00
1.198437592056843e-06	-3.315949e+00
1.210156342056843e-06	-3.439876e+00
1.224804779556843e-06	-3.584544e+00
1.236523529556842e-06	-3.691803e+00
1.248242279556842e-06	-3.791327e+00
1.259961029556842e-06	-3.882970e+00
1.268750092056842e-06	-3.946469e+00
1.274609467056842e-06	-3.986291e+00
1.280468842056842e-06	-4.024099e+00
1.292187592056842e-06	-4.093663e+00
1.309765717056842e-06	-4.182900e+00
1.327343842056841e-06	-4.254170e+00
1.336132904556841e-06	-4.283165e+00
1.347851654556841e-06	-4.315064e+00
1.359570404556841e-06	-4.339385e+00
1.374218842056841e-06	-4.359417e+00
1.388867279556841e-06	-4.368322e+00
1.403515717056841e-06	-4.366574e+00
1.418164154556840e-06	-4.354693e+00
1.432812592056840e-06	-4.333239e+00
1.447461029556840e-06	-4.302800e+00
1.462109467056840e-06	-4.263995e+00
1.476757904556840e-06	-4.217457e+00
1.488476654556839e-06	-4.175093e+00
1.500195404556839e-06	-4.128528e+00
1.508984467056839e-06	-4.091047e+00
1.517773529556839e-06	-4.051531e+00
1.526562592056839e-06	-4.010120e+00
1.535351654556839e-06	-3.966952e+00
1.541211029556839e-06	-3.937265e+00
1.547070404556839e-06	-3.906898e+00
1.552929779556839e-06	-3.875890e+00
1.558789154556839e-06	-3.844282e+00
1.564648529556839e-06	-3.812111e+00
1.567578217056839e-06	-3.795826e+00
1.570507904556839e-06	-3.779416e+00
1.573437592056838e-06	-3.762883e+00
1.576367279556838e-06	-3.746234e+00
1.579296967056838e-06	-3.729472e+00
1.582226654556838e-06	-3.712603e+00
1.588086029556838e-06	-3.678558e+00
1.593945404556838e-06	-3.644135e+00
1.599804779556838e-06	-3.609370e+00
1.605664154556838e-06	-3.574297e+00
1.611523529556838e-06	-3.538949e+00
1.617382904556838e-06	-3.503359e+00
1.626171967056838e-06	-3.449590e+00
1.634961029556838e-06	-3.395454e+00
1.643750092056838e-06	-3.341052e+00
1.652539154556838e-06	-3.286479e+00
1.661328217056837e-06	-3.231828e+00
1.670117279556837e-06	-3.177189e+00
1.678906342056837e-06	-3.122643e+00
1.687695404556837e-06	-3.068271e+00
1.696484467056837e-06	-3.014149e+00
1.705273529556837e-06	-2.960347e+00
1.714062592056837e-06	-2.906931e+00
1.719921967056837e-06	-2.871566e+00
1.725781342056837e-06	-2.836419e+00
1.734570404556837e-06	-2.784141e+00
1.743359467056836e-06	-2.732442e+00
1.755078217056836e-06	-2.664495e+00
1.769726654556836e-06	-2.581289e+00
1.790234467056836e-06	-2.468339e+00
1.819531342056836e-06	-2.314844e+00
1.860546967056835e-06	-2.116828e+00
1.898632904556835e-06	-1.951453e+00
1.930859467056834e-06	-1.825550e+00
1.957226654556834e-06	-1.731919e+00
1.983593842056834e-06	-1.646455e+00
2.007031342056833e-06	-1.577070e+00
2.030468842056833e-06	-1.513594e+00
2.053906342056833e-06	-1.455729e+00
2.080273529556832e-06	-1.396948e+00
2.106640717056832e-06	-1.344418e+00
2.133007904556832e-06	-1.297681e+00
2.156445404556832e-06	-1.260639e+00
2.179882904556831e-06	-1.227513e+00
2.200390717056831e-06	-1.201507e+00
2.220898529556831e-06	-1.178083e+00
2.241406342056831e-06	-1.157056e+00
2.261914154556830e-06	-1.138252e+00
2.279492279556830e-06	-1.123777e+00
2.297070404556830e-06	-1.110712e+00
2.314648529556830e-06	-1.098960e+00
2.329296967056830e-06	-1.090103e+00
2.343945404556829e-06	-1.082043e+00
2.358593842056829e-06	-1.074732e+00
2.370312592056829e-06	-1.069389e+00
2.382031342056829e-06	-1.064472e+00
2.393750092056829e-06	-1.059957e+00
2.405468842056829e-06	-1.055823e+00
2.414257904556829e-06	-1.052959e+00
2.423046967056828e-06	-1.050290e+00
2.431836029556828e-06	-1.047805e+00
2.437695404556828e-06	-1.046248e+00
2.443554779556828e-06	-1.044767e+00
2.449414154556828e-06	-1.043360e+00
2.455273529556828e-06	-1.042025e+00
2.458203217056828e-06	-1.041383e+00
2.461132904556828e-06	-1.040759e+00
2.464062592056828e-06	-1.040151e+00
2.466992279556828e-06	-1.039560e+00
2.469921967056828e-06	-1.038986e+00
2.472851654556828e-06	-1.038427e+00
2.475781342056828e-06	-1.037884e+00
2.478711029556828e-06	-1.037357e+00
2.481640717056828e-06	-1.036844e+00
2.484570404556828e-06	-1.036347e+00
2.487500092056828e-06	-1.035865e+00
2.490429779556828e-06	-1.035397e+00
2.493359467056828e-06	-1.034943e+00
2.499218842056828e-06	-1.034077e+00
2.505078217056827e-06	-1.033265e+00
2.510937592056827e-06	-1.032505e+00
2.519726654556827e-06	-1.031459e+00
2.528515717056827e-06	-1.030519e+00
2.537304779556827e-06	-1.029681e+00
2.549023529556827e-06	-1.028710e+00
2.560742279556827e-06	-1.027896e+00
2.572461029556827e-06	-1.027225e+00
2.587109467056826e-06	-1.026572e+00
2.601757904556826e-06	-1.026103e+00
2.619336029556826e-06	-1.025754e+00
2.636914154556826e-06	-1.025609e+00
2.657421967056826e-06	-1.025657e+00
2.680859467056825e-06	-1.025945e+00
2.707226654556825e-06	-1.026498e+00
2.739453217056825e-06	-1.027406e+00
2.783398529556824e-06	-1.028877e+00
2.853711029556823e-06	-1.031355e+00
2.856640717056823e-06	-1.031455e+00
2.888867279556823e-06	-1.032514e+00
2.915234467056823e-06	-1.033317e+00
2.938671967056822e-06	-1.033974e+00
2.959179779556822e-06	-1.034504e+00
2.976757904556822e-06	-1.034923e+00
2.994336029556822e-06	-1.035309e+00
2.997265717056822e-06	-1.035371e+00
3.000000000000000e-06	-1.035427e+00
Step Information: C6_value=640f  (Step: 64/200)
