time	V(out)
Step Information: C6_value=100f  (Step: 1/10)
1.537896121243087e-06	-2.888207e+00
1.552896121243088e-06	-2.838592e+00
1.567896121243089e-06	-2.786479e+00
1.581896121243090e-06	-2.735946e+00
1.595896121243091e-06	-2.683912e+00
1.609896121243092e-06	-2.630680e+00
1.622896121243093e-06	-2.580434e+00
1.634896121243094e-06	-2.533550e+00
1.646896121243095e-06	-2.486353e+00
1.656896121243095e-06	-2.446895e+00
1.665896121243096e-06	-2.411358e+00
1.677896121243097e-06	-2.364046e+00
1.693896121243098e-06	-2.301291e+00
1.713896121243100e-06	-2.223770e+00
1.739896121243102e-06	-2.125264e+00
1.772896121243104e-06	-2.005201e+00
1.812896121243107e-06	-1.868912e+00
1.855896121243110e-06	-1.735375e+00
1.894896121243113e-06	-1.626684e+00
1.930896121243116e-06	-1.536978e+00
1.963896121243119e-06	-1.463516e+00
1.994896121243121e-06	-1.401837e+00
2.017896121243123e-06	-1.360443e+00
2.047896121243125e-06	-1.311725e+00
2.075896121243127e-06	-1.271310e+00
2.102896121243129e-06	-1.236629e+00
2.128896121243131e-06	-1.206918e+00
2.153896121243133e-06	-1.181502e+00
2.177896121243135e-06	-1.159787e+00
2.200896121243136e-06	-1.141253e+00
2.222896121243138e-06	-1.125449e+00
2.243896121243140e-06	-1.111985e+00
2.263896121243141e-06	-1.100525e+00
2.282896121243143e-06	-1.090778e+00
2.300896121243144e-06	-1.082494e+00
2.317896121243145e-06	-1.075461e+00
2.333896121243146e-06	-1.069494e+00
2.348896121243147e-06	-1.064437e+00
2.362896121243149e-06	-1.060156e+00
2.376896121243150e-06	-1.056272e+00
2.389896121243151e-06	-1.053000e+00
2.401896121243151e-06	-1.050249e+00
2.412896121243152e-06	-1.047940e+00
2.422896121243153e-06	-1.046009e+00
2.431896121243154e-06	-1.044402e+00
2.439896121243154e-06	-1.043072e+00
2.446896121243155e-06	-1.041981e+00
2.452896121243155e-06	-1.041099e+00
2.457896121243156e-06	-1.040399e+00
2.462896121243156e-06	-1.039731e+00
2.466896121243156e-06	-1.039219e+00
2.470896121243157e-06	-1.038726e+00
2.475896121243157e-06	-1.038136e+00
2.481896121243157e-06	-1.037465e+00
2.488896121243158e-06	-1.036733e+00
2.494896121243158e-06	-1.036147e+00
2.499896121243159e-06	-1.035686e+00
2.504896121243159e-06	-1.035251e+00
2.510896121243160e-06	-1.034759e+00
2.517896121243160e-06	-1.034228e+00
2.525896121243161e-06	-1.033674e+00
2.534896121243161e-06	-1.033115e+00
2.544896121243162e-06	-1.032569e+00
2.555896121243163e-06	-1.032054e+00
2.567896121243164e-06	-1.031586e+00
2.580896121243165e-06	-1.031182e+00
2.595896121243166e-06	-1.030834e+00
2.611896121243167e-06	-1.030588e+00
2.628896121243168e-06	-1.030451e+00
2.647896121243170e-06	-1.030427e+00
2.668896121243171e-06	-1.030534e+00
2.692896121243173e-06	-1.030792e+00
2.719896121243175e-06	-1.031213e+00
2.752896121243178e-06	-1.031854e+00
2.810896121243182e-06	-1.033137e+00
2.857896121243186e-06	-1.034182e+00
2.887896121243188e-06	-1.034808e+00
2.910896121243190e-06	-1.035256e+00
2.931896121243191e-06	-1.035637e+00
2.954896121243193e-06	-1.036022e+00
2.979896121243195e-06	-1.036401e+00
3.006896121243197e-06	-1.036764e+00
3.034896121243199e-06	-1.037091e+00
3.041896121243200e-06	-1.037165e+00
3.068896121243202e-06	-1.037424e+00
3.095896121243204e-06	-1.037643e+00
3.122896121243206e-06	-1.037826e+00
3.150896121243208e-06	-1.037981e+00
3.178896121243210e-06	-1.038105e+00
3.207896121243212e-06	-1.038206e+00
3.238896121243214e-06	-1.038286e+00
3.271896121243217e-06	-1.038346e+00
3.307896121243220e-06	-1.038387e+00
3.348896121243223e-06	-1.038408e+00
3.396896121243226e-06	-1.038409e+00
3.455896121243231e-06	-1.038383e+00
3.536896121243237e-06	-1.038319e+00
3.785896121243255e-06	-1.038071e+00
3.908896121243224e-06	-1.037976e+00
4.036896121243180e-06	-1.037910e+00
4.065896121243170e-06	-1.037899e+00
4.231896121243112e-06	-1.037860e+00
4.498896121243019e-06	-1.037842e+00
4.999896121242844e-06	-1.037852e+00
5.000000000000000e-06	-1.037852e+00
Step Information: C6_value=500f  (Step: 5/10)
0.000000000000000e+00	-1.038822e+00
9.999999824516700e-15	-1.038823e+00
1.999999964903340e-14	-1.038823e+00
3.999999929806680e-14	-1.038823e+00
7.999999859613360e-14	-1.038822e+00
1.599999971922672e-13	-1.038822e+00
3.199999943845344e-13	-1.038822e+00
6.399999887690688e-13	-1.038822e+00
1.279999977538138e-12	-1.038822e+00
2.559999955076275e-12	-1.038822e+00
5.119999910152551e-12	-1.038822e+00
1.023999982030510e-11	-1.038822e+00
2.047999964061020e-11	-1.038822e+00
3.095088070155015e-11	-1.038822e+00
4.397780954671281e-11	-1.038822e+00
5.813627072205055e-11	-1.038822e+00
8.094353074591121e-11	-1.038822e+00
1.117996646255611e-10	-1.038822e+00
1.604897077280710e-10	-1.038822e+00
2.340084991150813e-10	-1.038822e+00
3.686550193892212e-10	-1.038822e+00
6.130990605949989e-10	-1.038822e+00
1.000000000000000e-09	-1.038822e+00
1.034208558389241e-09	-1.038822e+00
1.102625675167721e-09	-1.038822e+00
1.223012373184852e-09	-1.038822e+00
1.350505269052326e-09	-1.038822e+00
1.521244653574614e-09	-1.038822e+00
1.862723422619192e-09	-1.038822e+00
2.461976556730898e-09	-1.038822e+00
3.461976556730898e-09	-1.038822e+00
4.461976556730898e-09	-1.038822e+00
5.461976556730898e-09	-1.038822e+00
6.461976556730898e-09	-1.038822e+00
7.343928323339845e-09	-1.038822e+00
8.096927082726659e-09	-1.038822e+00
8.818403555494696e-09	-1.038822e+00
9.628950683144263e-09	-1.038822e+00
1.036116440215481e-08	-1.038822e+00
1.115741212513085e-08	-1.038822e+00
1.203917948743928e-08	-1.038822e+00
1.303917948743928e-08	-1.038822e+00
1.403917948743928e-08	-1.038822e+00
1.503917948743928e-08	-1.038822e+00
1.603917948743928e-08	-1.038823e+00
1.703917948743928e-08	-1.038823e+00
1.803917948743928e-08	-1.038823e+00
1.903917948743927e-08	-1.038823e+00
2.003917948743927e-08	-1.038823e+00
2.103917948743927e-08	-1.038823e+00
2.189770776451554e-08	-1.038823e+00
2.264352910031392e-08	-1.038823e+00
2.333266775549150e-08	-1.038823e+00
2.413213856298931e-08	-1.038823e+00
2.499806113021602e-08	-1.038823e+00
2.599806113021601e-08	-1.038823e+00
2.699806113021601e-08	-1.038823e+00
2.799806113021601e-08	-1.038823e+00
2.899806113021601e-08	-1.038822e+00
2.999806113021601e-08	-1.038822e+00
3.099806113021602e-08	-1.038822e+00
3.199806113021602e-08	-1.038821e+00
3.299806113021602e-08	-1.038821e+00
3.399806113021602e-08	-1.038820e+00
3.499806113021603e-08	-1.038818e+00
3.599806113021603e-08	-1.038816e+00
3.699806113021603e-08	-1.038813e+00
3.799806113021603e-08	-1.038810e+00
3.899806113021604e-08	-1.038805e+00
3.999806113021604e-08	-1.038800e+00
4.099806113021604e-08	-1.038793e+00
4.199806113021604e-08	-1.038784e+00
4.299806113021604e-08	-1.038773e+00
4.399806113021605e-08	-1.038760e+00
4.499806113021605e-08	-1.038744e+00
4.599806113021605e-08	-1.038726e+00
4.699806113021605e-08	-1.038704e+00
4.799806113021606e-08	-1.038678e+00
4.899806113021606e-08	-1.038648e+00
4.999806113021606e-08	-1.038613e+00
5.099806113021606e-08	-1.038574e+00
5.199806113021607e-08	-1.038528e+00
5.299806113021607e-08	-1.038476e+00
5.399806113021607e-08	-1.038417e+00
5.499806113021607e-08	-1.038351e+00
5.599806113021607e-08	-1.038277e+00
5.699806113021608e-08	-1.038194e+00
5.799806113021608e-08	-1.038102e+00
5.899806113021608e-08	-1.038000e+00
5.999806113021608e-08	-1.037888e+00
6.099806113021608e-08	-1.037764e+00
6.199806113021608e-08	-1.037627e+00
6.299806113021607e-08	-1.037479e+00
6.399806113021607e-08	-1.037316e+00
6.499806113021606e-08	-1.037139e+00
6.599806113021606e-08	-1.036947e+00
6.699806113021605e-08	-1.036740e+00
6.799806113021605e-08	-1.036515e+00
6.899806113021605e-08	-1.036274e+00
6.999806113021604e-08	-1.036014e+00
7.099806113021604e-08	-1.035735e+00
7.199806113021603e-08	-1.035436e+00
7.299806113021603e-08	-1.035116e+00
7.399806113021602e-08	-1.034775e+00
7.499806113021602e-08	-1.034411e+00
7.599806113021602e-08	-1.034024e+00
7.699806113021601e-08	-1.033614e+00
7.799806113021601e-08	-1.033178e+00
7.999806113021600e-08	-1.032228e+00
8.199806113021599e-08	-1.031167e+00
8.399806113021598e-08	-1.029990e+00
8.599806113021597e-08	-1.028688e+00
8.799806113021596e-08	-1.027256e+00
8.999806113021596e-08	-1.025685e+00
9.199806113021595e-08	-1.023970e+00
9.499806113021593e-08	-1.021112e+00
9.799806113021592e-08	-1.017891e+00
1.009980611302159e-07	-1.014286e+00
1.039980611302159e-07	-1.010275e+00
1.069980611302159e-07	-1.005839e+00
1.099980611302159e-07	-1.000958e+00
1.139980611302159e-07	-9.937251e-01
1.179980611302158e-07	-9.856275e-01
1.209980611302158e-07	-9.789639e-01
1.239980611302158e-07	-9.717778e-01
1.289980611302158e-07	-9.586040e-01
1.319980611302158e-07	-9.499621e-01
1.339980611302158e-07	-9.438870e-01
1.379980611302158e-07	-9.309714e-01
1.439980611302157e-07	-9.096509e-01
1.499980611302157e-07	-8.859534e-01
1.569980611302157e-07	-8.552663e-01
1.629980611302156e-07	-8.263500e-01
1.679980611302156e-07	-8.004200e-01
1.729980611302156e-07	-7.728420e-01
1.769980611302156e-07	-7.496101e-01
1.799980611302156e-07	-7.315149e-01
1.819980611302156e-07	-7.191362e-01
1.839980611302156e-07	-7.065085e-01
1.849980611302155e-07	-7.001021e-01
1.859980611302155e-07	-6.936346e-01
1.879980611302155e-07	-6.805176e-01
1.899980611302155e-07	-6.671606e-01
1.909980611302155e-07	-6.603932e-01
1.919980611302155e-07	-6.535671e-01
1.939980611302155e-07	-6.397406e-01
1.969980611302155e-07	-6.185721e-01
2.009980611302155e-07	-5.895674e-01
2.059980611302155e-07	-5.521047e-01
2.109980611302154e-07	-5.133656e-01
2.169980611302154e-07	-4.652969e-01
2.209980611302154e-07	-4.323543e-01
2.239980611302154e-07	-4.072059e-01
2.249980611302154e-07	-3.987425e-01
2.259980611302154e-07	-3.902400e-01
2.279980611302154e-07	-3.731200e-01
2.319980611302153e-07	-3.384401e-01
2.389980611302153e-07	-2.764540e-01
2.459980611302155e-07	-2.130261e-01
2.539980611302157e-07	-1.390870e-01
2.609980611302158e-07	-7.339884e-02
2.659980611302159e-07	-2.605598e-02
2.699980611302160e-07	1.200366e-02
2.749980611302161e-07	5.973621e-02
2.829980611302163e-07	1.362707e-01
2.899980611302165e-07	2.031681e-01
2.949980611302166e-07	2.507824e-01
2.989980611302167e-07	2.887124e-01
3.009980611302167e-07	3.076102e-01
3.019980611302167e-07	3.170404e-01
3.039980611302168e-07	3.358601e-01
3.079980611302169e-07	3.733217e-01
3.129980611302170e-07	4.197696e-01
3.199980611302171e-07	4.839717e-01
3.289980611302173e-07	5.648556e-01
3.369980611302175e-07	6.349397e-01
3.419980611302176e-07	6.777793e-01
3.449980611302177e-07	7.031041e-01
3.469980611302177e-07	7.198237e-01
3.509980611302178e-07	7.528590e-01
3.529980611302179e-07	7.691698e-01
3.559980611302179e-07	7.933712e-01
3.609980611302181e-07	8.329827e-01
3.679980611302182e-07	8.868686e-01
3.739980611302183e-07	9.315500e-01
3.839980611302186e-07	1.002827e+00
3.949980611302188e-07	1.076497e+00
4.069980611302191e-07	1.151103e+00
4.209980611302194e-07	1.230515e+00
4.359980611302197e-07	1.306601e+00
4.489980611302200e-07	1.365233e+00
4.589980611302202e-07	1.405895e+00
4.669980611302204e-07	1.435757e+00
4.729980611302205e-07	1.456650e+00
4.769980611302206e-07	1.469883e+00
4.819980611302205e-07	1.485663e+00
4.889980611302203e-07	1.506372e+00
4.989980611302199e-07	1.533268e+00
5.109980611302196e-07	1.561596e+00
5.259980611302191e-07	1.591383e+00
5.409980611302187e-07	1.615423e+00
5.549980611302182e-07	1.633094e+00
5.689980611302178e-07	1.646490e+00
5.819980611302174e-07	1.655310e+00
5.939980611302170e-07	1.660475e+00
6.029980611302168e-07	1.662508e+00
6.089980611302166e-07	1.662993e+00
6.149980611302164e-07	1.662777e+00
6.319980611302159e-07	1.658318e+00
6.469980611302154e-07	1.649508e+00
6.599980611302150e-07	1.637975e+00
6.709980611302147e-07	1.625225e+00
6.799980611302144e-07	1.612643e+00
6.869980611302142e-07	1.601456e+00
6.959980611302139e-07	1.585194e+00
7.079980611302135e-07	1.560060e+00
7.169980611302132e-07	1.538488e+00
7.239980611302130e-07	1.520021e+00
7.289980611302129e-07	1.505895e+00
7.389980611302126e-07	1.475230e+00
7.509980611302122e-07	1.434018e+00
7.599980611302119e-07	1.399819e+00
7.659980611302117e-07	1.375403e+00
7.699980611302116e-07	1.358392e+00
7.719980611302116e-07	1.349664e+00
7.749980611302115e-07	1.336291e+00
7.799980611302113e-07	1.313246e+00
7.869980611302111e-07	1.279377e+00
7.949980611302108e-07	1.238339e+00
8.049980611302105e-07	1.183489e+00
8.159980611302102e-07	1.118527e+00
8.269980611302099e-07	1.048664e+00
8.369980611302096e-07	9.808770e-01
8.449980611302093e-07	9.237148e-01
8.509980611302091e-07	8.791384e-01
8.559980611302090e-07	8.408813e-01
8.589980611302089e-07	8.174452e-01
8.619980611302088e-07	7.936494e-01
8.669980611302086e-07	7.531954e-01
8.709980611302085e-07	7.201225e-01
8.729980611302084e-07	7.033511e-01
8.749980611302084e-07	6.864243e-01
8.789980611302083e-07	6.521065e-01
8.849980611302081e-07	5.994825e-01
8.929980611302078e-07	5.272131e-01
9.039980611302075e-07	4.240278e-01
9.169980611302071e-07	2.966332e-01
9.279980611302068e-07	1.844896e-01
9.359980611302065e-07	1.005820e-01
9.409980611302064e-07	4.718953e-02
9.429980611302063e-07	2.563558e-02
9.449980611302062e-07	3.971798e-03
9.479980611302061e-07	-2.872575e-02
9.519980611302060e-07	-7.268941e-02
9.599980611302065e-07	-1.618165e-01
9.729980611302075e-07	-3.097721e-01
9.809980611302081e-07	-4.025298e-01
9.829980611302082e-07	-4.259016e-01
9.859980611302085e-07	-4.610869e-01
9.929980611302090e-07	-5.437417e-01
1.000998061130210e-06	-6.390521e-01
1.005998061130210e-06	-6.990163e-01
1.011998061130210e-06	-7.713119e-01
1.016998061130211e-06	-8.317958e-01
1.020998061130211e-06	-8.803108e-01
1.024998061130211e-06	-9.289181e-01
1.027998061130212e-06	-9.654222e-01
1.031998061130212e-06	-1.014143e+00
1.036998061130212e-06	-1.075094e+00
1.041998061130213e-06	-1.136065e+00
1.047998061130213e-06	-1.209201e+00
1.053998061130214e-06	-1.282241e+00
1.060998061130214e-06	-1.367242e+00
1.067998061130215e-06	-1.451915e+00
1.075998061130215e-06	-1.548144e+00
1.083998061130216e-06	-1.643649e+00
1.091998061130216e-06	-1.738276e+00
1.099998061130217e-06	-1.831873e+00
1.108998061130218e-06	-1.935755e+00
1.117998061130218e-06	-2.037941e+00
1.126998061130219e-06	-2.138234e+00
1.135998061130220e-06	-2.236444e+00
1.143998061130220e-06	-2.321844e+00
1.151998061130221e-06	-2.405331e+00
1.159998061130222e-06	-2.486788e+00
1.167998061130222e-06	-2.566105e+00
1.174998061130223e-06	-2.633668e+00
1.180998061130223e-06	-2.690162e+00
1.186998061130224e-06	-2.745306e+00
1.191998061130224e-06	-2.790200e+00
1.195998061130224e-06	-2.825408e+00
1.199998061130225e-06	-2.859976e+00
1.204998061130225e-06	-2.902273e+00
1.211998061130225e-06	-2.959751e+00
1.219998061130226e-06	-3.022907e+00
1.229998061130227e-06	-3.097966e+00
1.241998061130228e-06	-3.182207e+00
1.257998061130229e-06	-3.284407e+00
1.278998061130230e-06	-3.400650e+00
1.298998061130232e-06	-3.492273e+00
1.317998061130233e-06	-3.562106e+00
1.334998061130235e-06	-3.610568e+00
1.347998061130236e-06	-3.638876e+00
1.363998061130237e-06	-3.663583e+00
1.378998061130238e-06	-3.676914e+00
1.393998061130239e-06	-3.681111e+00
1.408998061130240e-06	-3.676592e+00
1.422998061130241e-06	-3.664912e+00
1.436998061130242e-06	-3.646432e+00
1.450998061130243e-06	-3.621567e+00
1.465998061130245e-06	-3.588332e+00
1.480998061130246e-06	-3.548806e+00
1.495998061130247e-06	-3.503543e+00
1.510998061130248e-06	-3.453099e+00
1.525998061130249e-06	-3.398028e+00
1.540998061130250e-06	-3.338879e+00
1.555998061130251e-06	-3.276188e+00
1.569998061130252e-06	-3.214944e+00
1.583998061130253e-06	-3.151483e+00
1.597998061130254e-06	-3.086202e+00
1.610998061130255e-06	-3.024284e+00
1.623998061130256e-06	-2.961413e+00
1.635998061130257e-06	-2.902768e+00
1.646998061130258e-06	-2.848677e+00
1.656998061130259e-06	-2.799354e+00
1.664998061130259e-06	-2.759869e+00
1.675998061130260e-06	-2.705638e+00
1.689998061130261e-06	-2.636901e+00
1.707998061130263e-06	-2.549354e+00
1.729998061130264e-06	-2.444232e+00
1.755998061130266e-06	-2.323581e+00
1.789998061130269e-06	-2.173159e+00
1.831998061130272e-06	-2.000937e+00
1.872998061130275e-06	-1.848854e+00
1.910998061130278e-06	-1.722633e+00
1.943998061130280e-06	-1.624474e+00
1.972998061130283e-06	-1.546752e+00
2.000998061130285e-06	-1.478975e+00
2.016998061130286e-06	-1.443311e+00
2.044998061130288e-06	-1.386002e+00
2.072998061130290e-06	-1.334828e+00
2.099998061130292e-06	-1.290888e+00
2.125998061130294e-06	-1.253225e+00
2.150998061130296e-06	-1.220988e+00
2.174998061130298e-06	-1.193429e+00
2.197998061130300e-06	-1.169894e+00
2.219998061130301e-06	-1.149814e+00
2.240998061130303e-06	-1.132697e+00
2.260998061130304e-06	-1.118118e+00
2.279998061130306e-06	-1.105711e+00
2.297998061130307e-06	-1.095159e+00
2.314998061130308e-06	-1.086194e+00
2.330998061130310e-06	-1.078583e+00
2.345998061130311e-06	-1.072128e+00
2.360998061130312e-06	-1.066289e+00
2.374998061130313e-06	-1.061360e+00
2.387998061130314e-06	-1.057205e+00
2.399998061130315e-06	-1.053709e+00
2.410998061130316e-06	-1.050774e+00
2.420998061130316e-06	-1.048318e+00
2.429998061130317e-06	-1.046272e+00
2.437998061130318e-06	-1.044579e+00
2.444998061130318e-06	-1.043190e+00
2.450998061130319e-06	-1.042065e+00
2.456998061130319e-06	-1.040999e+00
2.461998061130319e-06	-1.040155e+00
2.465998061130320e-06	-1.039508e+00
2.468998061130320e-06	-1.039038e+00
2.472998061130320e-06	-1.038432e+00
2.477998061130321e-06	-1.037708e+00
2.483998061130321e-06	-1.036885e+00
2.488998061130321e-06	-1.036237e+00
2.492998061130322e-06	-1.035742e+00
2.497998061130322e-06	-1.035153e+00
2.503998061130323e-06	-1.034487e+00
2.510998061130323e-06	-1.033766e+00
2.518998061130324e-06	-1.033010e+00
2.527998061130324e-06	-1.032244e+00
2.537998061130325e-06	-1.031491e+00
2.548998061130326e-06	-1.030775e+00
2.560998061130327e-06	-1.030118e+00
2.573998061130328e-06	-1.029540e+00
2.587998061130329e-06	-1.029060e+00
2.603998061130330e-06	-1.028673e+00
2.620998061130331e-06	-1.028427e+00
2.639998061130333e-06	-1.028327e+00
2.660998061130334e-06	-1.028397e+00
2.683998061130336e-06	-1.028647e+00
2.710998061130338e-06	-1.029121e+00
2.742998061130340e-06	-1.029855e+00
2.788998061130344e-06	-1.031093e+00
2.852998061130349e-06	-1.032885e+00
2.885998061130351e-06	-1.033752e+00
2.911998061130353e-06	-1.034385e+00
2.933998061130355e-06	-1.034882e+00
2.952998061130356e-06	-1.035279e+00
2.970998061130358e-06	-1.035628e+00
2.990998061130359e-06	-1.035985e+00
3.012998061130361e-06	-1.036339e+00
3.037998061130363e-06	-1.036695e+00
3.040998061130363e-06	-1.036735e+00
3.067998061130365e-06	-1.037060e+00
3.093998061130367e-06	-1.037327e+00
3.119998061130369e-06	-1.037551e+00
3.145998061130371e-06	-1.037736e+00
3.172998061130373e-06	-1.037893e+00
3.200998061130375e-06	-1.038022e+00
3.229998061130377e-06	-1.038124e+00
3.260998061130379e-06	-1.038203e+00
3.293998061130382e-06	-1.038259e+00
3.329998061130385e-06	-1.038294e+00
3.370998061130388e-06	-1.038307e+00
3.418998061130391e-06	-1.038295e+00
3.479998061130396e-06	-1.038251e+00
3.568998061130403e-06	-1.038154e+00
3.775998061130418e-06	-1.037895e+00
3.893998061130393e-06	-1.037777e+00
4.013998061130351e-06	-1.037694e+00
4.064998061130333e-06	-1.037669e+00
4.221998061130279e-06	-1.037621e+00
4.465998061130194e-06	-1.037598e+00
4.999998061130008e-06	-1.037610e+00
5.000000000000000e-06	-1.037610e+00
Step Information: C6_value=600f  (Step: 6/10)
0.000000000000000e+00	-1.038822e+00
9.999999824516700e-15	-1.038823e+00
1.999999964903340e-14	-1.038823e+00
3.999999929806680e-14	-1.038823e+00
7.999999859613360e-14	-1.038822e+00
1.599999971922672e-13	-1.038822e+00
3.199999943845344e-13	-1.038822e+00
6.399999887690688e-13	-1.038822e+00
1.279999977538138e-12	-1.038822e+00
2.559999955076275e-12	-1.038822e+00
5.119999910152551e-12	-1.038822e+00
1.023999982030510e-11	-1.038822e+00
2.047999964061020e-11	-1.038822e+00
3.141223660935641e-11	-1.038822e+00
4.444380639547169e-11	-1.038822e+00
5.935415212036813e-11	-1.038822e+00
8.192275433662342e-11	-1.038822e+00
1.125685061311548e-10	-1.038822e+00
1.589866028169922e-10	-1.038822e+00
2.278681321045327e-10	-1.038822e+00
3.480120886398852e-10	-1.038822e+00
5.663257106668130e-10	-1.038822e+00
5.801309939907680e-10	-1.038822e+00
6.077415606386781e-10	-1.038822e+00
6.629626939344982e-10	-1.038822e+00
7.791154668167197e-10	-1.038822e+00
8.133785045602075e-10	-1.038822e+00
8.590625548848579e-10	-1.038822e+00
9.086318993506992e-10	-1.038822e+00
1.000000000000000e-09	-1.038822e+00
1.009136810064930e-09	-1.038822e+00
1.027410430194790e-09	-1.038822e+00
1.063957670454511e-09	-1.038822e+00
1.137052150973951e-09	-1.038822e+00
1.205289294158812e-09	-1.038822e+00
1.341763580528534e-09	-1.038822e+00
1.585080893179583e-09	-1.038822e+00
2.071715518481683e-09	-1.038822e+00
2.773388135451049e-09	-1.038822e+00
3.773388135451049e-09	-1.038822e+00
4.773388135451049e-09	-1.038822e+00
5.773388135451049e-09	-1.038822e+00
6.773388135451049e-09	-1.038822e+00
7.602137144673231e-09	-1.038822e+00
8.331184491700360e-09	-1.038822e+00
9.045925802065869e-09	-1.038822e+00
9.727029575655129e-09	-1.038822e+00
1.046686036604552e-08	-1.038822e+00
1.119475378194166e-08	-1.038822e+00
1.216027513512038e-08	-1.038822e+00
1.316027513512038e-08	-1.038822e+00
1.416027513512038e-08	-1.038822e+00
1.516027513512038e-08	-1.038822e+00
1.616027513512038e-08	-1.038823e+00
1.716027513512038e-08	-1.038823e+00
1.816027513512038e-08	-1.038823e+00
1.916027513512038e-08	-1.038823e+00
2.016027513512038e-08	-1.038823e+00
2.116027513512038e-08	-1.038823e+00
2.197212356302560e-08	-1.038823e+00
2.267156168683427e-08	-1.038823e+00
2.334782385584704e-08	-1.038823e+00
2.407720020022425e-08	-1.038823e+00
2.498272412345140e-08	-1.038823e+00
2.598272412345140e-08	-1.038823e+00
2.698272412345139e-08	-1.038823e+00
2.798272412345139e-08	-1.038823e+00
2.898272412345139e-08	-1.038822e+00
2.998272412345140e-08	-1.038822e+00
3.098272412345140e-08	-1.038822e+00
3.198272412345140e-08	-1.038821e+00
3.298272412345140e-08	-1.038820e+00
3.398272412345140e-08	-1.038819e+00
3.498272412345141e-08	-1.038817e+00
3.598272412345141e-08	-1.038815e+00
3.698272412345141e-08	-1.038812e+00
3.798272412345141e-08	-1.038808e+00
3.898272412345142e-08	-1.038802e+00
3.998272412345142e-08	-1.038795e+00
4.098272412345142e-08	-1.038787e+00
4.198272412345142e-08	-1.038777e+00
4.298272412345143e-08	-1.038764e+00
4.398272412345143e-08	-1.038748e+00
4.498272412345143e-08	-1.038730e+00
4.598272412345143e-08	-1.038708e+00
4.698272412345143e-08	-1.038682e+00
4.798272412345144e-08	-1.038651e+00
4.898272412345144e-08	-1.038615e+00
4.998272412345144e-08	-1.038574e+00
5.098272412345144e-08	-1.038527e+00
5.198272412345145e-08	-1.038473e+00
5.298272412345145e-08	-1.038411e+00
5.398272412345145e-08	-1.038342e+00
5.498272412345145e-08	-1.038263e+00
5.598272412345146e-08	-1.038175e+00
5.698272412345146e-08	-1.038076e+00
5.798272412345146e-08	-1.037967e+00
5.898272412345146e-08	-1.037846e+00
5.998272412345146e-08	-1.037712e+00
6.098272412345145e-08	-1.037564e+00
6.198272412345145e-08	-1.037402e+00
6.298272412345145e-08	-1.037225e+00
6.398272412345144e-08	-1.037032e+00
6.498272412345144e-08	-1.036821e+00
6.598272412345143e-08	-1.036593e+00
6.698272412345143e-08	-1.036346e+00
6.798272412345142e-08	-1.036078e+00
6.898272412345142e-08	-1.035791e+00
6.998272412345142e-08	-1.035481e+00
7.098272412345141e-08	-1.035149e+00
7.198272412345141e-08	-1.034792e+00
7.298272412345140e-08	-1.034411e+00
7.398272412345140e-08	-1.034005e+00
7.498272412345139e-08	-1.033571e+00
7.598272412345139e-08	-1.033110e+00
7.698272412345139e-08	-1.032620e+00
7.898272412345138e-08	-1.031550e+00
8.098272412345137e-08	-1.030351e+00
8.298272412345136e-08	-1.029017e+00
8.498272412345135e-08	-1.027539e+00
8.698272412345134e-08	-1.025908e+00
8.898272412345133e-08	-1.024117e+00
9.098272412345133e-08	-1.022156e+00
9.398272412345131e-08	-1.018881e+00
9.698272412345130e-08	-1.015180e+00
9.998272412345129e-08	-1.011028e+00
1.029827241234513e-07	-1.006399e+00
1.059827241234513e-07	-1.001267e+00
1.089827241234512e-07	-9.956104e-01
1.129827241234512e-07	-9.872115e-01
1.169827241234512e-07	-9.777880e-01
1.209827241234512e-07	-9.672934e-01
1.249827241234512e-07	-9.556855e-01
1.299827241234512e-07	-9.395527e-01
1.349827241234512e-07	-9.215575e-01
1.409827241234511e-07	-8.974317e-01
1.469827241234511e-07	-8.704795e-01
1.529827241234511e-07	-8.406557e-01
1.579827241234511e-07	-8.135926e-01
1.629827241234510e-07	-7.845196e-01
1.659827241234510e-07	-7.661149e-01
1.689827241234510e-07	-7.469943e-01
1.719827241234510e-07	-7.271633e-01
1.739827241234510e-07	-7.135510e-01
1.749827241234510e-07	-7.066283e-01
1.759827241234510e-07	-6.996283e-01
1.769827241234510e-07	-6.925513e-01
1.789827241234510e-07	-6.781675e-01
1.819827241234509e-07	-6.560230e-01
1.859827241234509e-07	-6.254525e-01
1.909827241234509e-07	-5.856006e-01
1.969827241234509e-07	-5.354581e-01
2.019827241234509e-07	-4.918216e-01
2.059827241234508e-07	-4.557561e-01
2.089827241234508e-07	-4.280601e-01
2.109827241234508e-07	-4.092984e-01
2.119827241234508e-07	-3.998305e-01
2.129827241234508e-07	-3.903053e-01
2.139827241234508e-07	-3.807237e-01
2.149827241234508e-07	-3.710865e-01
2.169827241234508e-07	-3.516480e-01
2.209827241234508e-07	-3.121362e-01
2.259827241234508e-07	-2.616206e-01
2.329827241234507e-07	-1.889770e-01
2.409827241234508e-07	-1.035419e-01
2.459827241234509e-07	-4.902113e-02
2.479827241234509e-07	-2.700085e-02
2.499827241234510e-07	-4.869806e-03
2.529827241234510e-07	2.851929e-02
2.569827241234511e-07	7.336111e-02
2.669827241234514e-07	1.867388e-01
2.769827241234516e-07	3.012538e-01
